cp,year,pc,2wmv,car,bus,lgv,hgv_total,min_month,min_dayofmonth,hour,min_idir,max_idir
942726,2008,107,108,479,12,150,54,9,8,8,N,S
942727,2008,125,54,534,10,117,12,9,23,8,N,S
942727,2010,156,46,466,12,114,21,9,21,8,N,S
942727,2011,107,29,355,13,97,13,9,27,8,N,S
942727,2012,110,35,403,42,92,27,9,25,8,N,S
942727,2013,157,42,404,12,108,23,9,24,8,N,S
942727,2014,186,48,378,5,90,12,9,23,8,N,S
942727,2015,237,37,362,7,78,11,9,29,8,N,S
942727,2016,266,33,431,8,121,10,9,27,8,N,S
942728,2008,23,15,643,14,90,20,9,9,8,N,S
942729,2010,139,34,365,10,102,12,10,11,8,N,S
942729,2011,115,31,452,6,77,16,10,17,8,N,S
942729,2012,106,50,379,5,120,22,10,15,8,N,S
942729,2013,113,27,371,5,81,3,10,14,8,N,S
942729,2014,77,20,300,1,68,16,10,13,8,N,S
942729,2015,203,18,254,4,66,9,10,19,8,N,S
942729,2016,234,28,355,6,68,5,10,17,8,N,S
942730,2008,12,13,135,1,36,5,6,17,8,N,S
942732,2008,19,13,415,1,53,16,6,11,8,E,W
942733,2010,38,80,633,4,105,16,9,24,8,N,N
942733,2011,62,106,516,8,108,24,9,30,8,N,N
942733,2012,54,44,420,3,108,20,9,28,8,N,N
942733,2014,38,65,368,5,77,22,9,26,8,N,N
942733,2015,18,41,270,4,54,14,10,16,8,N,S
942733,2016,58,80,436,5,109,16,9,30,8,N,S
942734,2008,160,45,626,12,111,19,10,14,8,N,S
942734,2010,181,47,620,9,118,13,10,5,8,N,S
942734,2011,175,28,562,15,131,47,10,11,8,N,S
942734,2012,150,32,346,7,66,43,10,9,8,N,S
942734,2014,161,36,422,7,94,10,10,7,8,N,S
942734,2015,179,18,304,5,66,6,10,13,8,N,S
942735,2010,62,18,313,2,82,12,5,7,8,N,S
942735,2011,82,29,424,0,80,12,5,13,8,E,W
942735,2012,60,12,296,1,64,6,5,11,8,E,W
942735,2013,9,40,388,5,82,22,5,10,8,E,W
942735,2014,108,10,320,5,67,12,5,9,8,E,W
942735,2015,63,3,289,3,49,17,5,8,8,E,W
942735,2016,95,14,308,1,45,15,5,6,8,E,W
942736,2008,13,18,747,1,125,30,10,17,8,N,S
942738,2008,13,0,49,0,4,0,6,12,8,N,S
942739,2010,3,0,25,2,6,2,5,11,8,N,S
942739,2011,9,4,12,0,8,3,5,17,8,N,S
942739,2012,0,0,14,0,6,4,5,15,8,N,S
942739,2013,2,0,17,0,9,2,5,14,8,N,S
942739,2014,3,1,47,0,6,4,5,13,8,N,S
942739,2015,2,1,31,0,5,3,5,12,8,N,S
942739,2016,4,1,17,0,5,4,5,10,8,N,S
942740,2008,5,0,24,0,6,4,10,10,8,N,S
942740,2010,7,1,29,0,4,2,10,1,8,N,S
942740,2011,0,1,26,0,2,0,10,7,8,N,S
942740,2012,2,0,25,0,5,1,10,5,8,N,S
942740,2013,5,3,29,0,9,0,10,4,8,N,S
942740,2014,6,0,20,0,4,0,10,3,8,N,S
942740,2015,1,5,34,0,9,1,10,9,8,N,S
942740,2016,8,1,22,0,7,0,10,7,8,N,S
942741,2010,5,1,36,0,8,0,6,30,8,N,S
942741,2011,6,0,28,0,11,4,7,6,8,N,S
942741,2012,2,0,25,0,5,0,7,4,8,N,S
942741,2013,1,4,21,1,9,1,7,10,8,N,S
942741,2014,6,1,27,0,4,1,7,2,8,N,S
942741,2015,11,0,36,2,10,1,7,1,8,N,S
942741,2016,5,1,27,0,7,0,6,29,8,N,S
942742,2008,7,1,19,1,4,1,10,13,8,E,W
942743,2010,6,2,15,0,2,0,4,21,8,W,W
942743,2011,2,1,8,0,3,0,5,4,8,W,W
942743,2012,1,0,19,0,2,0,5,2,8,W,W
942743,2013,6,1,14,0,3,1,5,1,8,E,W
942743,2014,11,1,14,0,3,0,5,14,8,W,W
942743,2015,7,1,20,0,9,1,4,29,8,E,W
942743,2016,5,1,19,0,3,1,4,27,8,E,W
942744,2008,7,5,98,3,15,6,9,26,8,E,W
942746,2008,229,26,146,15,53,14,10,6,8,N,S
942748,2008,1,0,12,0,1,0,6,4,8,N,S
942749,2008,6,0,200,1,25,1,9,29,8,E,W
942749,2010,1,1,209,1,24,2,9,27,8,E,W
942749,2011,2,0,102,0,25,1,10,3,8,E,W
942749,2013,1,0,187,3,20,2,9,30,8,E,W
942749,2014,4,1,182,5,17,1,9,29,8,E,W
942749,2015,1,3,189,4,22,0,10,5,8,E,W
942749,2016,8,1,195,4,23,1,10,3,8,E,W
942750,2008,9,3,138,10,24,7,5,19,8,N,S
942751,2010,14,7,169,0,19,0,10,19,8,E,W
942751,2011,9,2,176,0,14,0,11,1,8,E,W
942751,2012,6,16,123,0,9,2,10,23,8,E,W
942751,2013,18,6,146,0,7,4,10,22,8,E,W
942751,2014,20,4,145,1,16,4,10,21,8,E,W
942751,2015,16,3,135,0,12,1,10,20,8,E,W
942751,2016,28,5,139,1,21,3,11,1,8,E,W
942752,2008,0,0,5,0,2,1,6,4,8,E,W
942753,2010,22,1,73,1,6,1,4,23,8,E,W
942753,2011,10,3,55,1,18,0,4,1,8,E,W
942753,2012,4,0,54,0,5,1,3,30,8,E,W
942753,2013,19,2,44,0,7,1,4,26,8,E,W
942753,2014,17,3,64,0,4,2,5,9,8,E,W
942753,2015,8,3,42,1,11,3,3,27,8,E,W
942753,2016,9,3,52,0,6,1,3,18,8,E,W
942754,2008,4,1,15,6,17,1,9,10,8,E,E
942755,2010,21,12,671,25,138,35,9,15,8,N,S
942755,2011,22,17,873,24,138,53,9,21,8,N,S
942755,2013,22,8,790,20,75,30,9,18,8,N,S
942755,2014,15,12,775,30,156,25,9,17,8,N,S
942755,2015,15,7,611,26,107,34,9,23,8,N,S
942755,2016,14,21,749,25,131,23,9,21,8,N,S
942756,2008,48,28,1165,36,244,36,9,11,8,E,W
942756,2010,38,28,1129,39,202,48,9,9,8,E,W
942756,2011,45,15,888,51,244,27,9,15,8,E,W
942756,2013,41,19,786,39,133,37,9,12,8,E,W
942756,2014,75,20,992,42,196,47,9,11,8,E,W
942756,2015,61,21,997,39,181,39,9,17,8,E,W
942756,2016,82,25,802,34,219,22,9,15,8,E,W
942760,2008,17,15,710,13,136,12,6,2,8,N,S
