date,wz11cd,population_all_usual_residents,area_hectares,density_ppl_per_ha
2011,E33050327,256,608.77,0.4
2011,E33046758,923,25.46,36.3
2011,E33046759,869,1.7,511.2
2011,E33046760,1099,13.87,79.2
2011,E33046761,891,40.56,22
2011,E33046762,337,8.66,38.9
2011,E33046763,4367,20.28,215.3
2011,E33050328,366,75.94,4.8
2011,E33050329,310,99.18,3.1
2011,E33050330,891,79.74,11.2
2011,E33050331,342,913.33,0.4
2011,E33050332,469,163.36,2.9
2011,E33050333,440,865.16,0.5
2011,E33050334,462,53.58,8.6
2011,E33050335,362,461.61,0.8
2011,E33050336,230,1615.1,0.1
2011,E33050337,336,8.53,39.4
2011,E33050338,289,60.85,4.7
2011,E33050339,359,50.71,7.1
2011,E33050340,466,1095.5,0.4
2011,E33050341,654,3576.7,0.2
2011,E33046733,917,14.3,64.1
2011,E33046734,499,5.42,92.1
2011,E33050342,539,147.28,3.7
2011,E33050343,295,122.8,2.4
2011,E33050344,270,577.32,0.5
2011,E33050345,400,27.2,14.7
2011,E33050346,433,130.94,3.3
2011,E33050347,294,74.36,4
2011,E33050348,654,224.11,2.9
2011,E33050349,508,62.74,8.1
2011,E33050350,980,101.97,9.6
2011,E33050351,1208,59.67,20.2
2011,E33046731,246,2.79,88.2
2011,E33046732,384,3.19,120.4
2011,E33050352,345,19.12,18
2011,E33050353,285,52.23,5.5
2011,E33050354,587,16.06,36.6
2011,E33050355,331,65.35,5.1
2011,E33050356,731,24.29,30.1
2011,E33046737,350,100.39,3.5
2011,E33050357,461,2505.14,0.2
2011,E33050358,279,406.85,0.7
2011,E33050359,250,1693.06,0.1
2011,E33050360,470,1938.34,0.2
2011,E33050361,280,2118.82,0.1
2011,E33050362,391,1993.07,0.2
2011,E33050363,260,2431.16,0.1
2011,E33050364,447,173.79,2.6
2011,E33050365,296,2841.51,0.1
2011,E33050366,328,1668.65,0.2
2011,E33050367,446,1474.8,0.3
2011,E33046789,748,25.31,29.6
2011,E33046790,554,41.54,13.3
2011,E33050368,380,133.36,2.8
2011,E33050369,708,1914.66,0.4
2011,E33050370,320,15.79,20.3
2011,E33050371,585,45.57,12.8
2011,E33050372,516,146.04,3.5
2011,E33050373,531,2818.6,0.2
2011,E33050374,326,1332.27,0.2
2011,E33050375,342,9.79,34.9
2011,E33050376,382,4399.23,0.1
2011,E33050377,274,44.97,6.1
2011,E33050378,616,51.61,11.9
2011,E33050379,341,27.81,12.3
2011,E33050380,470,29.63,15.9
2011,E33050381,244,194.69,1.3
2011,E33050382,395,123.31,3.2
2011,E33050383,341,1680.51,0.2
2011,E33050384,300,1065.93,0.3
2011,E33050385,365,1229.54,0.3
2011,E33050386,269,1702.87,0.2
2011,E33050387,251,552.09,0.5
2011,E33046771,1176,22.03,53.4
2011,E33046780,761,14.46,52.6
2011,E33046791,1147,158.42,7.2
2011,E33050388,416,795.44,0.5
2011,E33050389,315,125.91,2.5
2011,E33050390,312,48.47,6.4
2011,E33050391,352,56.36,6.2
2011,E33050392,494,38.65,12.8
2011,E33046773,273,4.57,59.7
2011,E33046774,363,1.96,185.2
2011,E33046775,284,0.67,423.9
2011,E33046776,556,3.86,144
2011,E33046777,445,6.69,66.5
2011,E33046778,863,9.56,90.3
2011,E33046779,390,2.22,175.7
2011,E33046782,292,9.58,30.5
2011,E33046783,506,5.15,98.3
2011,E33050393,481,53.68,9
2011,E33050394,299,16.91,17.7
2011,E33050395,414,16.73,24.7
2011,E33050396,285,19.61,14.5
2011,E33050397,360,34.48,10.4
2011,E33050398,302,29.13,10.4
2011,E33050399,251,15.63,16.1
2011,E33046770,568,18.01,31.5
2011,E33050400,251,336.8,0.7
2011,E33050401,533,38.6,13.8
2011,E33050402,1248,440.9,2.8
2011,E33050403,288,71.91,4
2011,E33050404,266,157.08,1.7
2011,E33050405,304,19.78,15.4
2011,E33050406,742,46.31,16
2011,E33050407,686,129.15,5.3
2011,E33046781,919,18.64,49.3
2011,E33050408,667,47.08,14.2
2011,E33050409,344,66.08,5.2
2011,E33050410,1366,31.41,43.5
2011,E33050411,400,28.03,14.3
2011,E33046772,239,9.65,24.8
2011,E33046787,872,3.2,272.5
2011,E33046788,2925,8.25,354.5
2011,E33046962,274,1.51,181.5
2011,E33046963,371,1.38,268.8
2011,E33046964,212,1.53,138.6
2011,E33046965,250,1.33,188
2011,E33046966,463,0.36,1286.1
2011,E33046967,306,3.37,90.8
2011,E33046968,309,1.23,251.2
2011,E33046969,245,0.8,306.2
2011,E33046970,256,1.65,155.2
2011,E33046971,305,4.93,61.9
2011,E33046972,297,0.79,375.9
2011,E33046973,217,2.37,91.6
2011,E33046974,321,1.72,186.6
2011,E33046975,352,2.1,167.6
2011,E33046976,458,2.16,212
2011,E33046977,303,1.92,157.8
2011,E33050412,378,37.42,10.1
2011,E33050413,437,10.88,40.2
2011,E33050414,327,13.11,24.9
2011,E33050415,600,9.12,65.8
2011,E33050416,571,47.31,12.1
2011,E33050417,258,110.37,2.3
2011,E33050418,271,25.76,10.5
2011,E33046784,695,27.86,24.9
2011,E33046785,4420,23.25,190.1
2011,E33046786,512,13.35,38.4
2011,E33050419,357,79.49,4.5
2011,E33050420,242,25.93,9.3
2011,E33050421,394,1045.74,0.4
2011,E33050422,579,19.97,29
2011,E33050423,486,74.7,6.5
2011,E33050424,261,18.04,14.5
2011,E33050425,383,134.21,2.9
2011,E33050426,631,87.03,7.3
2011,E33050427,1097,60.93,18
2011,E33050428,281,39.21,7.2
2011,E33046765,263,745.2,0.4
2011,E33046766,283,596.33,0.5
2011,E33046767,258,52.36,4.9
2011,E33046768,201,43.06,4.7
2011,E33046769,505,114.71,4.4
2011,E33050429,259,1091.48,0.2
2011,E33050430,324,1051.79,0.3
2011,E33050431,452,125.41,3.6
2011,E33050432,387,1109.18,0.3
2011,E33050433,501,803.31,0.6
2011,E33050434,479,51.22,9.4
2011,E33050435,433,1501.2,0.3
2011,E33050436,645,47.01,13.7
2011,E33050437,272,122.4,2.2
2011,E33050438,217,2245.52,0.1
2011,E33050439,256,574.32,0.4
2011,E33050440,363,1283.95,0.3
2011,E33050441,245,1248.28,0.2
2011,E33050442,377,2194.04,0.2
2011,E33050443,329,2597.83,0.1
2011,E33046793,348,5.02,69.3
2011,E33046794,318,19.83,16
2011,E33046905,768,12.97,59.2
2011,E33046906,233,5.82,40
2011,E33050444,402,29.63,13.6
2011,E33050445,333,15.1,22.1
2011,E33050446,279,119.33,2.3
2011,E33050447,369,18.22,20.3
2011,E33050448,304,37.66,8.1
2011,E33050449,314,37.35,8.4
2011,E33050450,261,27.41,9.5
2011,E33050451,292,2461.47,0.1
2011,E33050452,272,444.72,0.6
2011,E33050453,223,6851.98,0
2011,E33050454,277,185.33,1.5
2011,E33050455,1662,132.11,12.6
2011,E33050456,417,945.34,0.4
2011,E33050457,394,62.26,6.3
2011,E33050458,267,2472.34,0.1
2011,E33050459,496,508.65,1
2011,E33046795,1235,1742.04,0.7
2011,E33050460,341,3040.37,0.1
2011,E33050461,269,4967.38,0.1
2011,E33050462,333,4717.65,0.1
2011,E33050463,555,62.64,8.9
2011,E33050464,253,1933.39,0.1
2011,E33050465,260,2094.07,0.1
2011,E33050466,372,4697.32,0.1
2011,E33050467,582,725.05,0.8
2011,E33046792,250,8.78,28.5
2011,E33050468,478,2028.9,0.2
2011,E33050469,377,13750.24,0
2011,E33050470,281,4079.96,0.1
2011,E33050471,554,4093.36,0.1
2011,E33050472,333,9616.94,0
2011,E33050473,227,584.27,0.4
2011,W35000852,468,48.72,9.6
2011,W35000853,1251,1372.64,0.9
2011,W35000854,360,1583.8,0.2
2011,W35000855,326,186.03,1.8
2011,W35000856,338,6393.94,0.1
2011,W35000857,268,3793.8,0.1
2011,W35000858,376,3027.6,0.1
2011,W35000859,320,5463.45,0.1
2011,W35000860,325,527.37,0.6
2011,W35000861,257,2970.38,0.1
2011,W35000007,749,13.66,54.8
2011,W35000862,487,29.57,16.5
2011,W35000863,254,53.67,4.7
2011,W35000864,333,12.83,26
2011,W35000865,342,231.83,1.5
2011,W35000866,277,24.39,11.4
2011,W35000867,401,40.3,10
2011,W35000868,636,23.42,27.2
2011,W35000869,297,28.81,10.3
2011,W35000870,352,1028.26,0.3
2011,W35000871,294,3300.77,0.1
2011,W35000872,570,569.43,1
2011,W35000873,306,1022.99,0.3
2011,W35000874,291,1192.92,0.2
2011,W35000875,254,344.97,0.7
2011,W35000001,298,13.18,22.6
2011,W35000876,381,985.18,0.4
2011,W35000877,293,779.62,0.4
2011,W35000878,410,2787.63,0.1
2011,W35000879,226,42.63,5.3
2011,W35000880,321,2091.89,0.2
2011,W35000881,256,1465.04,0.2
2011,W35000004,867,209.49,4.1
2011,W35000005,266,46.72,5.7
2011,W35000006,1179,15.04,78.4
2011,W35000008,301,8.02,37.5
2011,W35000882,297,1303.39,0.2
2011,W35000883,414,399.75,1
2011,W35000884,367,329.83,1.1
2011,W35000885,649,19.59,33.1
2011,W35000886,295,2286.1,0.1
2011,W35000887,415,4049.9,0.1
2011,W35000888,355,2367.44,0.1
2011,W35000889,339,1932.46,0.2
2011,W35000890,1660,1721.24,1
2011,W35000002,301,17.98,16.7
2011,W35000003,363,62.61,5.8
2011,W35000891,514,251.48,2
2011,W35000892,280,18.11,15.5
2011,W35000893,290,76.13,3.8
2011,W35000894,364,290.39,1.3
2011,W35000895,317,3911.28,0.1
2011,W35000896,376,1991.51,0.2
2011,W35000897,1145,2987.8,0.4
2011,W35000898,352,3416.96,0.1
2011,W35000899,382,1959.92,0.2
2011,W35000011,198,5.45,36.3
2011,W35000012,300,4.77,62.9
2011,W35000013,326,2.65,123
2011,W35000014,294,1.72,170.9
2011,W35000015,294,1.99,147.7
2011,W35000021,273,4.93,55.4
2011,W35000022,856,19.74,43.4
2011,W35000739,1243,24.12,51.5
2011,W35000740,444,65.34,6.8
2011,W35000900,340,8,42.5
2011,W35000901,359,21.83,16.4
2011,W35000902,666,14.67,45.4
2011,W35000903,259,10.01,25.9
2011,W35000904,288,67.12,4.3
2011,W35000905,219,24.93,8.8
2011,W35000016,1022,42.16,24.2
2011,W35000028,3155,26.87,117.4
2011,W35000031,410,35.37,11.6
2011,W35000906,406,149.98,2.7
2011,W35000907,337,53.13,6.3
2011,W35000908,407,256.45,1.6
2011,W35000909,742,97.93,7.6
2011,W35000009,286,270.92,1.1
2011,W35000010,724,318.48,2.3
2011,W35000910,418,159.75,2.6
2011,W35000911,255,7578.85,0
2011,W35000912,297,46.58,6.4
2011,W35000913,300,289.81,1
2011,W35000914,274,933.53,0.3
2011,W35000915,398,1751.96,0.2
2011,W35000916,238,958.16,0.2
2011,W35000917,429,187.88,2.3
2011,W35000918,347,1383.19,0.3
2011,W35000919,281,218.34,1.3
2011,W35000920,433,371.58,1.2
2011,W35000029,430,68.55,6.3
2011,W35000030,364,292.03,1.2
2011,W35000921,981,485.43,2
2011,W35000922,701,1556.34,0.5
2011,W35000923,944,170.49,5.5
2011,W35000924,335,1269.6,0.3
2011,W35000925,486,1383.36,0.4
2011,W35000926,401,4076.62,0.1
2011,W35000023,449,5.84,76.9
2011,W35000024,215,6.66,32.3
2011,W35000025,578,2.34,247
2011,W35000026,385,8.79,43.8
2011,W35000027,926,60.16,15.4
2011,W35000927,289,16.89,17.1
2011,W35000928,339,68.67,4.9
2011,W35000929,448,24.11,18.6
2011,W35000930,234,368.27,0.6
2011,W35000931,362,29.91,12.1
2011,W35000932,287,26.84,10.7
2011,W35000038,256,2.41,106.2
2011,W35000039,361,2.5,144.4
2011,W35000040,1249,2.88,433.7
2011,W35000041,326,289.31,1.1
2011,W35000933,395,21.13,18.7
2011,W35000934,354,1351.33,0.3
2011,W35000935,324,4722.19,0.1
2011,W35000936,552,576.36,1
2011,W35000937,272,1250.71,0.2
2011,W35000938,430,67.98,6.3
2011,W35000939,241,178.78,1.3
2011,W35000940,331,3417.17,0.1
2011,W35000941,404,6093.84,0.1
2011,W35000942,388,2061.42,0.2
2011,W35000943,433,260.95,1.7
2011,W35000944,292,2835,0.1
2011,W35000945,320,1435.93,0.2
2011,W35000946,407,1167.27,0.3
2011,W35000947,846,15871.73,0.1
2011,W35000032,210,15.48,13.6
2011,W35000033,515,12.43,41.4
2011,W35000034,284,14.91,19
2011,W35000948,447,353.09,1.3
2011,W35000949,245,9.32,26.3
2011,W35000950,550,822.97,0.7
2011,W35000951,246,8592.81,0
2011,W35000952,346,8608.85,0
2011,W35000953,328,3483.46,0.1
2011,W35000954,580,1421.66,0.4
2011,W35000955,293,3478.58,0.1
2011,W35000956,422,711.71,0.6
2011,W35000957,332,4097.59,0.1
2011,W35000958,295,847.29,0.3
2011,W35000959,354,493.93,0.7
2011,W35000960,589,1609.3,0.4
2011,W35000961,252,2741.08,0.1
2011,W35000035,331,1.57,210.8
2011,W35000036,230,4.78,48.1
2011,W35000037,283,6.96,40.7
2011,W35000962,241,3905.31,0.1
2011,W35000963,462,191.89,2.4
2011,W35000964,584,203.37,2.9
2011,W35000965,375,2417.81,0.2
2011,W35000966,399,47.13,8.5
2011,W35000967,447,452.02,1
2011,W35000968,262,408.77,0.6
2011,W35000969,260,411.61,0.6
2011,W35000970,530,1451.41,0.4
2011,W35000971,256,302,0.8
2011,W35000972,247,4143.76,0.1
2011,W35000973,437,4675.47,0.1
2011,W35000974,236,67.97,3.5
2011,W35000975,306,6832.44,0
2011,W35000976,290,3553.36,0.1
2011,W35000977,315,4770.68,0.1
2011,W35000978,303,928.59,0.3
2011,W35000979,488,582.4,0.8
2011,W35000980,275,2779.87,0.1
2011,W35000981,417,3426.51,0.1
2011,W35000982,232,9160.24,0
2011,W35000983,376,20046.59,0
2011,W35000984,327,68.56,4.8
2011,W35000985,275,9816.92,0
2011,W35000986,446,16489.94,0
2011,W35000987,276,15.1,18.3
2011,W35000988,289,158.48,1.8
2011,W35000017,374,93.37,4
2011,W35000018,266,16.83,15.8
2011,W35000019,308,4.31,71.5
2011,W35000020,241,53.61,4.5
2011,W35000989,477,7257.12,0.1
2011,W35000990,314,10802.01,0
2011,W35000991,268,18.86,14.2
2011,W35000992,322,14.83,21.7
2011,W35000993,344,166.87,2.1
2011,W35000994,232,3231.56,0.1
2011,W35000995,363,3036.3,0.1
2011,W35000996,258,4506.8,0.1
2011,W35000997,460,3421.53,0.1
2011,W35000998,655,119.03,5.5
2011,W35000999,342,3776.31,0.1
2011,W35001000,254,3031.79,0.1
2011,W35001001,245,11920.13,0
2011,W35001002,259,135.04,1.9
2011,W35001003,308,316.47,1
2011,W35000048,427,11.01,38.8
2011,W35000049,242,2.26,107.1
2011,W35000050,392,2.06,190.3
2011,W35000051,240,18.81,12.8
2011,W35000054,759,1.77,428.8
2011,W35000055,224,3.71,60.4
2011,W35000056,233,1.8,129.4
2011,W35000057,300,1.59,188.7
2011,W35000058,225,2.18,103.2
2011,W35000059,259,2.76,93.8
2011,W35000060,211,4.29,49.2
2011,W35000070,236,8.67,27.2
2011,W35000071,598,11.27,53.1
2011,W35000072,877,7.18,122.1
2011,W35001004,682,24.82,27.5
2011,W35001005,303,29.37,10.3
2011,W35001006,493,24.17,20.4
2011,W35001007,405,445.32,0.9
2011,W35001008,330,23.07,14.3
2011,W35001009,261,30.56,8.5
2011,W35001010,505,15.04,33.6
2011,W35001011,319,145.94,2.2
2011,W35001012,268,148.09,1.8
2011,W35001013,291,77.37,3.8
2011,W35001014,521,83.08,6.3
2011,W35001015,496,33.82,14.7
2011,W35001016,471,596.72,0.8
2011,W35001017,427,179.65,2.4
2011,W35001018,516,106.32,4.9
2011,W35000053,280,7.27,38.5
2011,W35001019,424,57.59,7.4
2011,W35001020,1291,80.61,16
2011,W35001021,390,60.44,6.5
2011,W35000052,636,152.87,4.2
2011,W35001022,604,607.41,1
2011,W35001023,417,131.9,3.2
2011,W35001024,592,47.52,12.5
2011,W35001025,280,97.36,2.9
2011,W35001026,278,90.61,3.1
2011,W35001027,428,124.45,3.4
2011,W35001028,497,46.72,10.6
2011,W35001029,248,44.06,5.6
2011,W35001030,272,50.18,5.4
2011,W35001031,420,154.32,2.7
2011,W35000045,598,7.27,82.3
2011,W35000046,1005,46.26,21.7
2011,W35000064,386,9.89,39
2011,W35000066,552,3.92,140.8
2011,W35000068,359,6.04,59.4
2011,W35000069,425,8.41,50.5
2011,W35001032,479,49.86,9.6
2011,W35001033,394,20.91,18.8
2011,W35001034,389,16.16,24.1
2011,W35001035,303,22.97,13.2
2011,W35000047,313,7.93,39.5
2011,W35000065,454,32.84,13.8
2011,W35000067,304,13.99,21.7
2011,W35001036,380,55.89,6.8
2011,W35001037,444,87.86,5.1
2011,W35001038,285,275.38,1
2011,W35001039,266,30.64,8.7
2011,W35001040,305,302.73,1
2011,W35001041,273,509.79,0.5
2011,W35001042,465,511.89,0.9
2011,W35001043,291,68.8,4.2
2011,W35001044,370,49.54,7.5
2011,W35001045,359,110.93,3.2
2011,W35001046,331,185.08,1.8
2011,W35001047,255,930.52,0.3
2011,W35001048,506,324.92,1.6
2011,W35001049,797,36.89,21.6
2011,W35001050,330,111.18,3
2011,W35001051,409,85.79,4.8
2011,W35000061,793,35.2,22.5
2011,W35000062,526,34.33,15.3
2011,W35000063,277,13.7,20.2
2011,W35001052,398,205.93,1.9
2011,W35001053,324,83.79,3.9
2011,W35001054,320,188.49,1.7
2011,W35001055,666,197.08,3.4
2011,W35001056,293,1559.29,0.2
2011,W35000043,745,10.27,72.5
2011,W35000044,213,21.76,9.8
2011,W35001057,605,213.54,2.8
2011,W35001058,682,297.48,2.3
2011,W35001059,275,5668.18,0
2011,W35001060,228,1913.76,0.1
2011,W35001061,406,63.14,6.4
2011,W35001062,409,1268.05,0.3
2011,W35001063,259,824.13,0.3
2011,W35001064,384,258.75,1.5
2011,W35001065,990,967.91,1
2011,W35000042,313,1750.14,0.2
2011,W35001066,386,5682.64,0.1
2011,W35001067,349,14715.5,0
2011,W35001068,392,7104.61,0.1
2011,W35001069,339,4874.42,0.1
2011,W35001070,476,12589.6,0
2011,W35001071,478,5354.59,0.1
2011,W35001072,342,266.36,1.3
2011,W35001073,238,5467,0
2011,W35001074,521,1798.02,0.3
2011,W35001075,654,131.81,5
2011,W35001076,237,12241.47,0
2011,W35001077,320,13764.29,0
2011,W35001078,431,126.26,3.4
2011,W35001079,337,5169.17,0.1
2011,W35001080,519,142.54,3.6
2011,W35001081,225,43.73,5.1
2011,W35000082,501,6.02,83.2
2011,W35001082,559,25.49,21.9
2011,W35001083,276,317.68,0.9
2011,W35001084,340,210.19,1.6
2011,W35001085,321,56.3,5.7
2011,W35001086,418,19.97,20.9
2011,W35001087,863,210.97,4.1
2011,W35000083,647,7.78,83.2
2011,W35000085,200,1.32,151.5
2011,W35000086,243,1.01,240.6
2011,W35000087,207,1.27,163
2011,W35000088,256,2.85,89.8
2011,W35000089,300,0.91,329.7
2011,W35000090,272,3.56,76.4
2011,W35000091,481,3.2,150.3
2011,W35000092,302,5.56,54.3
2011,W35001088,260,9.91,26.2
2011,W35001089,443,50.13,8.8
2011,W35001090,687,30.9,22.2
2011,W35001091,517,46.82,11
2011,W35001092,267,88.32,3
2011,W35001093,227,18.95,12
2011,W35001094,271,5.68,47.7
2011,W35000084,645,10.32,62.5
2011,W35001095,244,31.23,7.8
2011,W35001096,580,36.83,15.7
2011,W35001097,382,92.11,4.1
2011,W35001098,358,13.01,27.5
2011,W35001099,282,2253.77,0.1
2011,W35001100,344,151.08,2.3
2011,W35001101,376,2467.9,0.2
2011,W35001102,366,544.74,0.7
2011,W35000073,345,320.31,1.1
2011,W35000074,365,366.84,1
2011,W35000075,616,14.03,43.9
2011,W35000076,706,120.07,5.9
2011,W35000077,273,53.61,5.1
2011,W35000078,669,98.37,6.8
2011,W35001103,693,1121.54,0.6
2011,W35001104,345,88.34,3.9
2011,W35001105,348,731.6,0.5
2011,W35001106,266,25.63,10.4
2011,W35001107,3417,95.43,35.8
2011,W35001108,444,63.61,7
2011,W35001109,402,181.48,2.2
2011,W35001110,250,758.98,0.3
2011,W35001111,538,1526.39,0.4
2011,W35001112,905,221.3,4.1
2011,W35001113,682,445.78,1.5
2011,W35001114,622,29.45,21.1
2011,W35001115,634,34.42,18.4
2011,W35001116,295,1718.67,0.2
2011,W35001117,661,77.35,8.5
2011,W35000079,227,17.14,13.2
2011,W35000080,770,84.32,9.1
2011,W35001118,290,9250.86,0
2011,W35001119,333,3090.39,0.1
2011,W35001120,372,83.31,4.5
2011,W35001121,622,129.64,4.8
2011,W35001122,259,2471.79,0.1
2011,W35001123,225,1739.74,0.1
2011,W35001124,374,6177.65,0.1
2011,W35001125,485,1857.91,0.3
2011,W35001126,345,1541.23,0.2
2011,W35001127,332,2195.05,0.2
2011,W35000093,688,9.14,75.3
2011,W35000094,624,8.51,73.3
2011,W35000095,449,30.71,14.6
2011,W35000096,715,195.8,3.7
2011,W35001128,302,389.64,0.8
2011,W35001129,346,71.11,4.9
2011,W35001130,558,112.38,5
2011,W35001131,321,6364.19,0.1
2011,W35001132,357,2991.29,0.1
2011,W35001133,286,54.03,5.3
2011,W35001134,405,7365.86,0.1
2011,W35001135,441,1457.47,0.3
2011,W35000081,344,18.9,18.2
2011,W35001136,279,3604.13,0.1
2011,W35001137,395,668.41,0.6
2011,W35001138,531,12.55,42.3
2011,W35001139,281,5439.94,0.1
2011,W35001140,341,1711.86,0.2
2011,W35001141,751,9243.67,0.1
2011,W35002677,382,35.03,10.9
2011,W35002678,341,72.82,4.7
2011,W35002679,453,43.25,10.5
2011,W35002680,478,120.57,4
2011,W35001142,328,641.89,0.5
2011,W35001143,366,1794.92,0.2
2011,W35001144,635,781.56,0.8
2011,W35001145,295,469.16,0.6
2011,W35001146,280,264.43,1.1
2011,W35001147,347,1672.76,0.2
2011,W35001148,404,882,0.5
2011,W35001149,432,296.46,1.5
2011,W35000110,266,13.85,19.2
2011,W35000111,575,39.68,14.5
2011,W35000112,585,10.35,56.5
2011,W35001150,593,732.21,0.8
2011,W35001151,490,43.2,11.3
2011,W35001152,747,407.68,1.8
2011,W35001153,542,343.36,1.6
2011,W35001154,405,60.24,6.7
2011,W35000109,345,9,38.3
2011,W35001155,243,793.78,0.3
2011,W35001156,314,38.45,8.2
2011,W35001157,435,5.71,76.2
2011,W35001158,307,25.64,12
2011,W35001159,2542,83.02,30.6
2011,W35001160,782,34.61,22.6
2011,W35001161,427,393.51,1.1
2011,W35001162,401,483.95,0.8
2011,W35001163,258,24.09,10.7
2011,W35001164,329,1110.71,0.3
2011,W35001165,546,4222.64,0.1
2011,W35001166,338,1400.34,0.2
2011,W35001167,255,872.98,0.3
2011,W35001168,349,2905.41,0.1
2011,W35001169,388,947.37,0.4
2011,W35000105,1201,303.81,4
2011,W35000106,1018,213.66,4.8
2011,W35001170,316,64.84,4.9
2011,W35001171,355,434.57,0.8
2011,W35000107,801,357.95,2.2
2011,W35001172,851,117.23,7.3
2011,W35001173,507,201.97,2.5
2011,W35000130,2594,311.55,8.3
2011,W35000131,610,5.85,104.3
2011,W35000132,1130,214.48,5.3
2011,W35000133,576,75.64,7.6
2011,W35000134,1156,63.37,18.2
2011,W35000135,1183,84.3,14
2011,W35000136,1147,140.36,8.2
2011,W35000137,764,17.56,43.5
2011,W35001174,334,34.58,9.7
2011,W35001175,259,24.04,10.8
2011,W35001176,250,69.4,3.6
2011,W35001177,625,1035.35,0.6
2011,W35001178,412,70.39,5.9
2011,W35001179,324,36.63,8.8
2011,W35001180,352,50.53,7
2011,W35001181,250,353.57,0.7
2011,W35001182,531,456.61,1.2
2011,W35000119,420,186.35,2.3
2011,W35000120,1239,13.55,91.4
2011,W35000121,297,23.55,12.6
2011,W35000122,248,2.01,123.4
2011,W35000123,470,44.86,10.5
2011,W35000124,255,9.4,27.1
2011,W35000125,313,22.54,13.9
2011,W35000126,887,57.55,15.4
2011,W35001183,269,354.65,0.8
2011,W35001184,327,103.58,3.2
2011,W35001185,502,36.03,13.9
2011,W35001186,939,252.94,3.7
2011,W35001187,511,99.8,5.1
2011,W35001188,845,1137.58,0.7
2011,W35000108,1359,27.98,48.6
2011,W35001189,654,146.71,4.5
2011,W35001190,298,183.27,1.6
2011,W35001191,482,255.43,1.9
2011,W35001192,374,101.12,3.7
2011,W35001193,429,205.16,2.1
2011,W35001194,401,105.46,3.8
2011,W35001195,338,93.9,3.6
2011,W35001196,302,174.47,1.7
2011,W35001197,420,147.83,2.8
2011,W35001198,419,341.73,1.2
2011,W35000097,450,63.65,7.1
2011,W35000098,514,119.28,4.3
2011,W35000099,4609,75.13,61.3
2011,W35000100,284,26.71,10.6
2011,W35000101,1056,129.85,8.1
2011,W35000102,594,193.5,3.1
2011,W35000103,321,8.01,40.1
2011,W35000104,1022,109.23,9.4
2011,W35000127,239,15.28,15.6
2011,W35000128,210,9.31,22.6
2011,W35000129,532,16.37,32.5
